"","carat","cut","color","clarity","depth","table","price","x","y","z"
"1367",0.3,"Ideal","I","VS1",62.6,54,518,4.24,4.29,2.67
"1368",0.91,"Premium","G","VVS2",61.8,58,5167,6.24,6.16,3.83
"1369",2.13,"Premium","J","SI2",62.6,58,13148,8.21,8.18,5.13
"1370",1.1,"Ideal","F","VS2",60,57,6166,6.76,6.71,4.04
"1371",0.91,"Premium","D","SI2",62.4,56,3949,6.2,6.17,3.86
"1372",1,"Very Good","I","SI1",60.4,63,4032,6.44,6.37,3.87
"1373",1.35,"Premium","G","VS2",62.8,59,9471,7.04,7.01,4.41
"1374",0.4,"Very Good","F","SI1",61.7,62,717,4.71,4.76,2.92
"1375",0.55,"Ideal","I","IF",60.1,56,2098,5.33,5.38,3.22
"1376",1.06,"Good","J","VS2",63.5,60.1,4517,6.43,6.51,4.11
"1377",0.32,"Premium","F","SI1",60.7,62,638,4.43,4.4,2.68
"1378",0.4,"Premium","E","SI1",61,59,687,4.71,4.74,2.88
"1379",1.01,"Ideal","I","SI2",62.8,57,4244,6.36,6.41,4.01
"1380",0.75,"Good","J","SI1",61,59,1965,5.79,5.85,3.55
"1381",0.52,"Ideal","E","VS2",61.7,56,1708,5.13,5.18,3.18
"1382",1,"Very Good","E","SI1",62.1,57,4864,6.35,6.4,3.96
"1383",0.35,"Ideal","F","VVS2",62.1,56,745,4.52,4.56,2.82
"1384",0.33,"Ideal","D","VS2",60.3,55,667,4.5,4.52,2.72
"1385",0.41,"Good","E","SI1",63.1,57,705,4.73,4.78,3
"1386",0.51,"Ideal","E","SI2",58.3,62,1268,5.2,5.19,3.04
"1387",2.11,"Very Good","E","SI2",62.4,61,17871,8.1,8.19,5.08
"1388",0.36,"Premium","E","VVS2",61.7,59,859,4.52,4.56,2.8
"1389",1.06,"Very Good","F","SI1",62.5,58,4721,6.46,6.5,4.05
"1390",0.41,"Good","E","SI1",63.6,56,705,4.7,4.73,3
"1391",1.11,"Premium","H","I1",61,59,3263,6.67,6.61,4.05
"1392",0.4,"Ideal","I","VS2",62.3,54,667,4.74,4.77,2.96
"1393",0.38,"Ideal","E","VVS1",62.4,56,1327,4.67,4.64,2.9
"1394",0.4,"Very Good","H","SI1",62.8,59,666,4.67,4.69,2.94
"1395",0.33,"Ideal","D","VVS2",61.1,56,955,4.44,4.46,2.72
"1396",0.38,"Ideal","F","VS1",62.5,56,978,4.6,4.62,2.88
"1397",0.52,"Ideal","H","VVS1",61.7,53,1893,5.19,5.25,3.22
"1398",1.1,"Premium","H","SI1",62.1,58,4354,6.61,6.59,4.1
"1399",0.56,"Premium","G","SI1",60.2,59,1441,5.36,5.34,3.22
"1400",0.31,"Ideal","F","VS2",61.6,55,757,4.38,4.39,2.7
"1401",1.5,"Premium","F","SI2",60.8,59,9240,7.3,7.36,4.46
"1402",0.41,"Ideal","E","VVS2",62.5,57,1013,4.71,4.76,2.96
"1403",0.39,"Very Good","G","VVS2",62.1,55,875,4.67,4.7,2.91
"1404",1.19,"Premium","H","VS2",61.1,58,6944,6.83,6.78,4.16
"1405",1.01,"Premium","G","IF",63,60,8120,6.35,6.31,3.99
"1406",1,"Good","G","SI2",64.2,57,3906,6.25,6.27,4.02
"1407",0.3,"Very Good","I","VVS2",60.1,63,675,4.31,4.28,2.58
"1408",1.22,"Premium","F","VS2",62,58,8576,6.86,6.89,4.26
"1409",0.32,"Ideal","E","VS2",61.9,56,900,4.4,4.36,2.71
"1410",0.32,"Ideal","D","SI1",61.2,56,714,4.45,4.47,2.73
"1411",0.51,"Good","D","VS2",63.1,58,1668,5.08,5.13,3.22
"1412",1.21,"Very Good","D","VVS2",62.4,56,13630,6.76,6.83,4.24
"1413",0.9,"Very Good","G","IF",63.1,58,5670,6.18,6.09,3.87
"1414",1.01,"Premium","I","SI2",61.7,60,3749,6.34,6.4,3.93
"1415",1.55,"Ideal","G","SI1",61.7,57,12951,7.4,7.44,4.58
"1416",1.12,"Ideal","I","SI1",60.3,57,6143,6.74,6.79,4.08
"1417",2.04,"Very Good","H","SI1",63,58,17952,8.03,8.1,5.08
"1418",1.39,"Ideal","F","SI2",62.2,56,5021,7.2,7.15,4.46
"1419",0.59,"Ideal","D","VS1",60.9,56,2175,5.39,5.44,3.3
"1420",0.41,"Ideal","F","SI2",61.6,54,612,4.78,4.8,2.95
"1421",0.26,"Very Good","D","VVS1",62.1,60,554,4.03,4.12,2.53
"1422",0.73,"Premium","I","VVS2",61.5,58,2351,5.78,5.73,3.54
"1423",0.51,"Ideal","E","SI1",61.5,55,1546,5.18,5.16,3.18
"1424",0.61,"Ideal","E","VS1",61.7,55,2285,5.45,5.47,3.37
"1425",1.06,"Premium","F","SI1",58.4,61,5535,6.73,6.69,3.92
"1426",1.28,"Ideal","G","IF",60.8,57,11372,7.02,7.05,4.28
"1427",0.91,"Ideal","I","VVS2",60.6,57,4663,6.25,6.27,3.79
"1428",1.01,"Premium","G","SI1",62.5,60,4672,6.39,6.34,3.98
"1429",0.7,"Very Good","H","VS1",62.5,61,2453,5.62,5.67,3.53
"1430",1.01,"Premium","G","VS2",61.5,60,6108,6.45,6.42,3.96
"1431",0.79,"Ideal","F","SI2",61.9,55,2771,5.97,5.92,3.68
"1432",1.03,"Ideal","J","SI2",60.6,56,4347,6.58,6.57,3.99
"1433",0.72,"Good","J","VS1",63.7,54,1959,5.68,5.71,3.63
"1434",0.31,"Ideal","F","VVS1",62.3,54,815,4.38,4.39,2.73
"1435",0.23,"Very Good","D","VVS1",61.3,61,492,3.94,3.99,2.43
"1436",0.8,"Very Good","H","SI1",62.3,59,2670,5.95,6,3.72
"1437",0.34,"Premium","E","VS2",62.6,58,956,4.45,4.43,2.78
"1438",0.61,"Ideal","F","VS2",61.5,54,2306,5.48,5.51,3.38
"1439",0.34,"Very Good","E","VVS2",61.6,58,819,4.5,4.53,2.78
"1440",1.32,"Premium","H","SI2",59.4,54,4879,7.21,7.09,4.25
"1441",0.4,"Ideal","E","VVS1",61.3,56,1778,4.75,4.78,2.92
"1442",0.9,"Premium","G","SI1",62.2,60,3984,6.14,6.07,3.8
"1443",1.11,"Very Good","I","SI1",61.9,59,4273,6.58,6.64,4.09
"1444",0.72,"Ideal","G","SI1",61.4,54,2548,5.79,5.81,3.56
"1445",0.5,"Premium","F","VVS2",60.9,58,2016,5.13,5.09,3.11
"1446",0.31,"Ideal","H","VVS1",61.6,57,846,4.35,4.32,2.67
"1447",0.43,"Ideal","H","SI1",61.5,57,1045,4.88,4.84,2.99
"1448",0.3,"Premium","F","VVS2",61,59,945,4.33,4.3,2.63
"1449",1.52,"Very Good","D","SI2",63.2,58,9030,7.31,7.25,4.6
"1450",0.39,"Very Good","F","VVS2",63.3,56,944,4.63,4.66,2.94
"1451",0.96,"Premium","I","SI2",59.1,62,2454,6.48,6.38,3.79
"1452",0.71,"Premium","G","SI1",58.9,62,2181,5.85,5.79,3.43
"1453",1.24,"Ideal","J","VS2",62.1,56,6639,6.86,6.9,4.27
"1454",0.35,"Very Good","G","VS2",60.2,60,658,4.54,4.6,2.75
"1455",0.42,"Very Good","D","SI2",63.1,56,838,4.8,4.74,3.01
"1456",1.01,"Ideal","E","SI2",62,56,4694,6.46,6.42,3.99
"1457",1.01,"Premium","G","VS1",62,58,6441,6.44,6.4,3.98
"1458",0.93,"Premium","H","SI1",60.9,61,3437,6.24,6.2,3.79
"1459",0.72,"Ideal","F","SI2",61.2,58,2300,5.72,5.78,3.52
"1460",1.2,"Very Good","H","VS2",63.2,55,5833,6.74,6.67,4.24
"1461",0.26,"Ideal","E","VVS1",61.7,57,599,4.07,4.1,2.52
"1462",0.31,"Premium","H","VS1",62.6,60,698,4.32,4.3,2.7
"1463",0.4,"Ideal","J","IF",62.6,56,828,4.71,4.75,2.96
"1464",1.58,"Ideal","F","SI1",60.2,56,12991,7.57,7.64,4.58
"1465",0.51,"Very Good","F","VS2",60.6,60,1601,5.18,5.22,3.15
"1466",1.03,"Fair","J","SI2",56.2,62,3246,6.73,6.69,3.77
"1467",1.01,"Very Good","E","SI2",63.3,58,4581,6.37,6.3,4.01
"1468",0.3,"Ideal","F","SI1",61.4,55,550,4.31,4.34,2.65
"1469",1.1,"Very Good","I","SI1",60.4,61,4235,6.69,6.73,4.05
"1470",0.7,"Very Good","E","VS1",61.1,55,3061,5.72,5.77,3.51
"1471",0.56,"Premium","E","VS1",62.6,58,2032,5.28,5.23,3.29
"1472",0.3,"Good","G","IF",63.5,55,895,4.26,4.28,2.71
"1473",1.52,"Ideal","H","SI2",62.3,56,7388,7.34,7.24,4.54
"1474",0.4,"Ideal","H","VS2",61.9,55,725,4.73,4.75,2.93
"1475",0.3,"Very Good","I","SI1",63.5,57,506,4.26,4.24,2.7
"1476",0.42,"Ideal","D","VS1",61.8,57,1388,4.82,4.79,2.97
"1477",0.7,"Good","F","SI1",64.3,63,1955,5.55,5.58,3.58
"1478",0.52,"Ideal","H","IF",62.1,57,1956,5.13,5.16,3.19
"1479",0.7,"Very Good","H","VS1",63.3,59,2484,5.62,5.66,3.57
"1480",1.11,"Ideal","F","VVS1",61.9,57,10412,6.62,6.66,4.11
"1481",1.11,"Ideal","G","VS2",61.7,56,7109,6.62,6.66,4.1
"1482",0.36,"Ideal","D","VS2",61.3,55,928,4.58,4.62,2.82
"1483",0.59,"Good","F","VS2",64.9,57,1643,5.2,5.25,3.39
"1484",2.01,"Premium","H","SI1",60.6,59,13387,8.23,8.17,4.97
"1485",2.03,"Ideal","F","SI2",62.4,57,12677,8.09,8.02,5.03
"1486",0.51,"Ideal","F","VS2",61.4,56,1687,5.16,5.13,3.16
"1487",0.53,"Very Good","E","SI2",63.4,56,1227,5.18,5.16,3.28
"1488",1.51,"Ideal","H","SI1",61.3,57,7695,7.41,7.34,4.52
"1489",0.83,"Very Good","F","VS1",63.3,56,3603,5.99,5.92,3.77
"1490",1,"Fair","J","SI1",64.7,52,3780,6.35,6.3,4.09
"1491",1.11,"Premium","F","SI2",62.5,59,4134,6.59,6.53,4.1
"1492",0.91,"Premium","D","SI2",61.1,60,4051,6.29,6.24,3.83
"1493",0.82,"Ideal","F","VS2",61.5,57,3798,6.01,6.05,3.71
"1494",0.36,"Very Good","H","IF",60.8,57,865,4.58,4.6,2.79
"1495",1.11,"Ideal","E","VVS1",61.3,54,12725,6.68,6.72,4.11
"1496",0.54,"Premium","G","VS2",62,58,1637,5.21,5.18,3.22
"1497",0.72,"Ideal","I","VVS2",61.7,55,2530,5.71,5.76,3.54
"1498",0.72,"Ideal","F","VS2",61.1,56,2607,5.83,5.79,3.55
"1499",0.53,"Ideal","I","VS1",62.3,56,1427,5.19,5.23,3.24
"1500",0.8,"Ideal","E","VS1",61.8,56,5007,5.92,5.96,3.67
"1501",1.01,"Premium","E","VS2",62.9,58,6787,6.39,6.36,4.01
"1502",0.4,"Premium","J","VS1",59.7,59,631,4.79,4.83,2.87
"1503",0.53,"Very Good","F","SI1",59.2,59,1284,5.31,5.34,3.15
"1504",0.52,"Very Good","G","VVS1",61.1,58,2113,5.19,5.22,3.18
"1505",1.5,"Very Good","I","SI2",63.2,52,6115,7.28,7.24,4.59
"1506",0.91,"Ideal","H","SI2",60.6,57,3854,6.3,6.26,3.81
"1507",0.39,"Ideal","G","VS2",61.5,57,745,4.69,4.74,2.9
"1508",0.31,"Ideal","G","VS1",62.5,57,625,4.34,4.37,2.72
"1509",0.38,"Ideal","F","VS1",61.3,56,865,4.67,4.7,2.87
"1510",1.26,"Ideal","H","VS1",61,57,8959,6.97,7.03,4.27
"1511",0.57,"Ideal","D","VS1",61.5,54,2122,5.36,5.38,3.3
"1512",0.31,"Ideal","I","VS1",62.4,53,507,4.33,4.36,2.71
"1513",0.4,"Good","F","SI1",63.1,58,687,4.66,4.69,2.95
"1514",1.05,"Good","F","SI1",57.9,62,4729,6.68,6.73,3.88
"1515",0.3,"Ideal","F","VVS1",62.4,57,790,4.25,4.28,2.66
"1516",0.61,"Ideal","H","VS1",60.8,56,2053,5.51,5.47,3.34
"1517",0.34,"Ideal","I","VS1",62.4,55,689,4.51,4.47,2.8
"1518",0.41,"Good","H","SI1",63.8,56,683,4.69,4.74,3.01
"1519",0.5,"Good","F","SI2",57.7,62,984,5.22,5.18,3
"1520",0.31,"Premium","H","VVS2",61.2,59,802,4.38,4.34,2.67
"1521",0.7,"Very Good","I","SI1",62.7,56,1918,5.64,5.68,3.55
"1522",1.31,"Ideal","G","VS1",62,53,10556,7.06,7.07,4.37
"1523",1.02,"Premium","H","SI2",60.9,59,4207,6.46,6.51,3.95
"1524",0.4,"Very Good","F","SI1",62,56,737,4.72,4.77,2.94
"1525",0.54,"Very Good","D","VS1",59.9,57,1988,5.38,5.3,3.2
"1526",1.14,"Good","E","SI1",60.9,64,5899,6.78,6.68,4.09
"1527",1.58,"Very Good","J","SI1",61.6,57,8057,7.47,7.54,4.62
"1528",0.3,"Premium","H","VS1",63,58,675,4.28,4.23,2.68
"1529",1.51,"Very Good","F","SI1",62.4,55,11190,7.28,7.34,4.56
"1530",1.01,"Very Good","E","SI1",62.8,59,5416,6.41,6.45,4.04
"1531",0.7,"Ideal","H","SI1",62,55,2184,5.71,5.68,3.53
"1532",0.5,"Good","F","SI1",59.6,58,1214,5.1,5.16,3.06
"1533",0.27,"Ideal","E","VVS2",62.2,55,799,4.17,4.12,2.58
"1534",0.31,"Premium","G","VS1",60.8,61,802,4.35,4.33,2.64
"1535",0.3,"Ideal","F","VS1",61.2,57,621,4.32,4.34,2.65
"1536",0.25,"Premium","H","VVS1",59.8,59,450,4.07,4.09,2.44
"1537",1.5,"Premium","G","VS1",59.2,59,13720,7.44,7.39,4.39
"1538",0.4,"Ideal","D","VS1",60.6,56,1003,4.78,4.82,2.91
"1539",1.53,"Premium","D","SI2",59.9,58,8739,7.54,7.41,4.48
"1540",0.3,"Ideal","D","SI1",61.6,56,709,4.34,4.3,2.66
"1541",0.52,"Ideal","G","SI2",61.1,56,1100,5.19,5.22,3.18
"1542",0.52,"Premium","E","VS2",60.3,60,1815,5.21,5.17,3.13
"1543",0.7,"Very Good","D","VS2",62.5,55,3052,5.65,5.71,3.55
"1544",0.23,"Ideal","F","VVS2",61.6,54,650,3.97,3.99,2.45
"1545",0.77,"Very Good","G","SI1",63.2,57,2586,5.86,5.76,3.67
"1546",1.2,"Ideal","D","SI1",61.1,56,9317,6.86,6.89,4.2
"1547",0.3,"Good","E","SI1",63.8,55,675,4.28,4.25,2.72
"1548",0.32,"Good","E","VS1",60.3,64,756,4.42,4.44,2.67
"1549",0.31,"Good","I","VS2",63.1,54,435,4.31,4.34,2.73
"1550",0.61,"Good","G","VS2",59.9,61,1668,5.48,5.6,3.32
"1551",1.01,"Premium","E","SI1",62,58,4853,6.41,6.37,3.96
"1552",0.24,"Very Good","H","IF",61.3,56,449,4.04,4.06,2.48
"1553",0.3,"Ideal","I","VS2",62.7,54,438,4.28,4.3,2.69
"1554",0.34,"Ideal","E","VS1",62.2,55,805,4.49,4.52,2.8
"1555",1.2,"Ideal","D","VS2",62.3,56,9912,6.81,6.78,4.23
"1556",0.71,"Premium","I","VS1",61.9,59,2266,5.71,5.67,3.52
"1557",1.01,"Fair","D","SI2",64.6,56,3003,6.31,6.24,4.05
"1558",0.33,"Very Good","H","VS1",59.7,59,579,4.52,4.53,2.7
"1559",1.05,"Premium","F","VS2",62.3,59,7244,6.5,6.46,4.04
"1560",1.22,"Ideal","H","SI2",61.7,56,5703,6.83,6.91,4.24
"1561",0.69,"Premium","E","VS2",61,60,2045,5.68,5.63,3.45
"1562",0.42,"Premium","F","VS2",60.1,61,1013,4.88,4.84,2.92
"1563",0.4,"Ideal","F","VS1",61.3,57,917,4.74,4.78,2.92
"1564",2.32,"Very Good","I","SI1",63.2,59,18371,8.55,8.44,5.37
"1565",0.9,"Ideal","H","SI2",61.8,57,4101,6.17,6.19,3.82
"1566",1,"Premium","E","SI2",58.5,59,3450,6.62,6.51,3.84
"1567",1.01,"Ideal","G","SI1",61.5,56,4129,6.52,6.46,3.99
"1568",0.59,"Ideal","G","VS2",61.9,56,2057,5.38,5.42,3.34
"1569",0.71,"Very Good","E","SI1",63.1,59,2441,5.75,5.62,3.59
"1570",0.71,"Very Good","F","VS2",59.6,56,2994,5.84,5.88,3.49
"1571",0.3,"Very Good","D","VS1",60.1,58,666,4.35,4.37,2.62
"1572",0.75,"Very Good","H","SI2",61.9,56,2228,5.79,5.87,3.61
"1573",0.5,"Premium","D","VS2",61.2,60,1752,5.08,5.12,3.12
"1574",0.32,"Premium","H","VS2",60.7,58,648,4.46,4.43,2.7
"1575",0.43,"Ideal","H","VS1",61.1,57,868,4.88,4.91,2.99
"1576",0.73,"Premium","D","VS2",59.8,58,3250,5.89,5.85,3.51
"1577",0.38,"Ideal","G","VS2",60.4,57,726,4.68,4.71,2.83
"1578",0.57,"Ideal","H","VS1",60.9,56,1800,5.34,5.36,3.26
"1579",0.71,"Very Good","E","VS2",61.3,60,2930,5.74,5.71,3.51
"1580",1.23,"Premium","J","VS2",58,61,4338,7.07,7.03,4.09
"1581",1.04,"Premium","H","I1",61.6,61,3261,6.47,6.45,3.98
"1582",0.71,"Very Good","E","VS1",62.6,59,3464,5.68,5.76,3.58
"1583",0.72,"Premium","D","SI1",62.7,59,2757,5.69,5.73,3.58
"1584",0.3,"Very Good","H","SI1",62.2,60,421,4.24,4.28,2.65
"1585",1.7,"Premium","E","SI1",61.8,58,15804,7.62,7.52,4.68
"1586",1.12,"Very Good","I","SI1",60.6,60,4312,6.73,6.77,4.09
"1587",0.32,"Ideal","F","VVS1",62.3,56,926,4.35,4.38,2.72
"1588",1.21,"Good","J","IF",62.1,60,6299,6.81,6.87,4.25
"1589",0.3,"Ideal","G","IF",62.6,56,794,4.29,4.32,2.69
"1590",0.32,"Ideal","H","VVS2",61.5,55,628,4.41,4.44,2.72
"1591",1.52,"Premium","E","VS1",59.9,60,16628,7.39,7.47,4.45
"1592",0.38,"Ideal","F","VS1",62.5,53.8,916,4.62,4.65,2.89
"1593",0.75,"Premium","I","VS2",60,57,2329,5.93,5.9,3.55
"1594",0.31,"Ideal","G","IF",61.9,53,891,4.36,4.39,2.71
"1595",1.01,"Ideal","E","SI1",62,57,5235,6.38,6.45,3.98
"1596",0.36,"Ideal","D","SI1",62.2,53,626,4.57,4.59,2.85
"1597",1,"Good","D","SI1",65.1,54,4786,6.23,6.27,4.07
"1598",0.75,"Ideal","G","VVS2",62,56,3740,5.79,5.85,3.61
"1599",1.16,"Good","G","SI2",63.7,57,3644,6.59,6.56,4.19
"1600",0.88,"Premium","D","SI2",60.9,61,3390,6.16,6.13,3.74
"1601",1.01,"Fair","F","SI1",65,61,5131,6.29,6.23,4.07
"1602",0.78,"Ideal","E","SI1",60.4,57,3671,5.95,6,3.61
"1603",0.34,"Good","G","VS2",57.5,61,714,4.66,4.6,2.66
"1604",0.42,"Premium","H","VS1",61.7,59,847,4.76,4.83,2.96
"1605",0.33,"Very Good","E","SI1",60.3,60,579,4.47,4.49,2.7
"1606",0.42,"Premium","F","VS2",61.7,59,945,4.82,4.75,2.95
"1607",0.45,"Premium","I","SI1",60.3,59,941,4.99,4.93,2.99
"1608",0.31,"Good","H","VS2",63.2,58,489,4.31,4.33,2.73
"1609",1.83,"Ideal","E","SI2",62.8,56,13254,7.82,7.76,4.89
"1610",1.02,"Ideal","F","VS2",62.8,57,7037,6.41,6.36,4.01
"1611",0.71,"Premium","D","SI1",62.7,60,2797,5.67,5.71,3.57
"1612",0.63,"Ideal","I","SI1",62,57,1372,5.47,5.49,3.4
"1613",1.01,"Very Good","D","VS2",59.8,60,7487,6.46,6.51,3.88
"1614",0.32,"Ideal","H","VS1",62.7,56,672,4.42,4.39,2.76
"1615",0.41,"Ideal","H","VVS1",62.2,57,1115,4.78,4.74,2.96
"1616",0.7,"Ideal","E","VVS2",62.2,54,3585,5.68,5.74,3.55
"1617",0.4,"Premium","D","VS1",62.1,58,1200,4.73,4.7,2.93
"1618",1.51,"Very Good","G","SI2",62.4,56,9069,7.25,7.29,4.54
"1619",0.44,"Ideal","E","VVS2",61.9,56,1334,4.91,4.88,3.03
"1620",1.01,"Good","E","VS2",62.6,58,6221,6.33,6.36,3.97
"1621",0.51,"Ideal","F","VS2",61,57,1619,5.16,5.11,3.13
"1622",0.56,"Very Good","E","VS2",61,58,1755,5.29,5.34,3.24
"1623",0.5,"Premium","H","SI2",61,58,958,5.14,5.05,3.11
"1624",0.7,"Premium","J","VS2",62,62,1775,5.63,5.59,3.48
"1625",0.32,"Premium","D","SI1",60.4,58,589,4.44,4.47,2.69
"1626",0.9,"Fair","F","VS2",64.4,53,4229,6.08,6.04,3.9
"1627",1.2,"Premium","H","SI2",62.5,58,4368,6.74,6.69,4.2
"1628",1.5,"Good","H","SI2",57.3,62,5833,7.55,7.5,4.31
"1629",0.32,"Very Good","H","VS2",63,57,505,4.35,4.38,2.75
"1630",0.7,"Good","D","SI2",63.7,58,2388,5.64,5.6,3.58
"1631",1.78,"Premium","H","VS1",60.2,59,15460,7.83,7.96,4.75
"1632",2.02,"Ideal","G","VS2",61.7,53,18077,8.14,8.04,4.99
"1633",0.71,"Premium","G","VS2",62.1,62,2623,5.71,5.65,3.53
"1634",0.78,"Ideal","D","SI1",62.4,57,3035,5.87,5.89,3.67
"1635",0.42,"Ideal","G","VVS2",62.1,57,1103,4.8,4.77,2.97
"1636",0.31,"Very Good","H","VS2",58.9,61,457,4.43,4.46,2.62
"1637",2.24,"Very Good","H","SI2",62.3,57,16077,8.3,8.36,5.19
"1638",0.39,"Premium","G","VVS1",59.9,59,1095,4.73,4.75,2.84
"1639",0.3,"Ideal","D","VVS1",61.8,55,933,4.33,4.35,2.68
"1640",1.08,"Ideal","F","SI2",61.3,55,5164,6.59,6.62,4.05
"1641",0.7,"Premium","G","VVS2",60.6,60,2999,5.77,5.69,3.47
"1642",1.1,"Ideal","E","SI1",61.3,56,6743,6.65,6.7,4.09
"1643",1.29,"Premium","I","SI1",62,59,6140,7.03,6.98,4.34
"1644",1.01,"Ideal","G","SI2",59.6,57,4327,6.59,6.54,3.91
"1645",0.91,"Very Good","F","SI2",63.1,56,3489,6.13,6.17,3.88
"1646",1.15,"Good","H","SI1",60.2,61,5005,6.74,6.84,4.09
"1647",1.01,"Good","F","SI2",61.5,62,4302,6.41,6.46,3.96
"1648",1.17,"Ideal","J","SI1",62.3,55,4883,6.74,6.77,4.21
"1649",1.51,"Very Good","E","SI1",62.8,59,11460,7.26,7.3,4.57
"1650",0.91,"Ideal","H","VS1",60.8,58,4939,6.27,6.32,3.83
"1651",1.12,"Premium","H","SI1",61.6,59,5266,6.63,6.67,4.1
"1652",0.46,"Ideal","I","VS1",62.3,56,911,4.93,4.96,3.08
"1653",1.01,"Very Good","H","VS2",63.1,56,5034,6.41,6.36,4.03
"1654",1.01,"Good","F","SI1",62.4,59,4619,6.3,6.42,3.97
"1655",0.71,"Ideal","D","SI1",60.8,56,2863,5.8,5.77,3.52
"1656",0.76,"Ideal","E","SI1",61.7,57,2814,5.88,5.85,3.62
"1657",0.32,"Ideal","E","VVS2",61,55,808,4.43,4.45,2.71
"1658",0.3,"Ideal","G","VS1",62.3,56,776,4.32,4.29,2.68
"1659",0.51,"Very Good","E","VS1",60,57,1717,5.18,5.25,3.13
"1660",0.35,"Ideal","F","VS1",61.9,55,782,4.53,4.58,2.82
"1661",0.34,"Ideal","I","VS2",61.1,55,495,4.51,4.55,2.77
"1662",0.45,"Ideal","G","SI2",61.9,54,709,4.91,4.95,3.05
"1663",0.27,"Ideal","E","VVS2",62.5,57,799,4.13,4.1,2.57
"1664",0.56,"Ideal","H","SI1",62.3,53,1270,5.28,5.31,3.3
"1665",0.59,"Ideal","I","SI2",62.8,57,1202,5.33,5.37,3.36
"1666",0.34,"Premium","I","VS2",61.8,58,477,4.48,4.51,2.78
"1667",0.42,"Ideal","E","VVS2",61.3,56,1216,4.81,4.85,2.96
"1668",0.35,"Premium","D","SI1",61.5,58,772,4.55,4.53,2.79
"1669",0.7,"Good","H","SI2",63.8,57,1856,5.58,5.55,3.55
"1670",1,"Ideal","I","VS2",62.6,54,3858,6.39,6.35,3.99
"1671",0.34,"Ideal","E","VS2",61.8,54,760,4.49,4.5,2.78
"1672",1.55,"Ideal","I","VS2",62.6,56,8831,7.35,7.41,4.62
"1673",0.51,"Ideal","G","VS1",61.7,55,1656,5.14,5.17,3.18
"1674",0.27,"Ideal","E","VS1",61.6,55,470,4.16,4.18,2.57
"1675",0.38,"Ideal","G","SI1",61.8,54,969,4.69,4.67,2.9
"1676",0.3,"Ideal","E","VS1",62.5,56,694,4.27,4.31,2.68
"1677",0.51,"Good","G","SI1",63.6,55,1312,5.06,5.03,3.21
"1678",1.51,"Premium","J","VVS2",62.9,58,8930,7.33,7.21,4.57
"1679",0.71,"Premium","F","VS1",58.6,62,3082,5.88,5.82,3.43
"1680",0.31,"Ideal","H","VS2",62,55,507,4.36,4.38,2.71
"1681",0.9,"Ideal","J","VS1",62.1,57,3418,6.16,6.18,3.83
"1682",0.3,"Premium","F","IF",61.6,58,1013,4.35,4.32,2.67
"1683",0.76,"Very Good","E","VS1",62.1,58,3415,5.84,5.89,3.64
"1684",0.54,"Ideal","E","VS2",60.8,57,1847,5.29,5.24,3.2
"1685",0.9,"Good","G","SI2",63.4,59,3303,6.04,6.08,3.84
"1686",1.01,"Very Good","G","SI2",61.8,58,3966,6.36,6.39,3.94
"1687",0.32,"Ideal","F","SI1",60.6,57,604,4.45,4.49,2.71
"1688",0.34,"Ideal","E","VS1",61.2,57,1033,4.51,4.45,2.74
"1689",1.35,"Premium","F","SI2",62.8,60,6804,7.08,7,4.42
"1690",0.7,"Good","H","SI1",63.8,58,2066,5.59,5.66,3.59
"1691",1.21,"Ideal","E","SI1",62.2,54.1,7231,6.82,6.86,4.26
"1692",1,"Ideal","D","SI1",62.7,57,6073,6.34,6.38,3.99
"1693",0.51,"Very Good","G","VS1",62.7,58,1599,5.05,5.09,3.18
"1694",0.71,"Ideal","E","VS2",62.3,56,3026,5.7,5.73,3.56
"1695",0.31,"Ideal","E","VS2",62.3,57,680,4.32,4.35,2.7
"1696",0.51,"Ideal","H","VS2",62.9,57,1397,5.07,5.1,3.2
"1697",0.3,"Ideal","G","IF",61.4,57,863,4.3,4.33,2.65
"1698",0.75,"Very Good","E","VS2",60.4,56,3817,5.9,5.96,3.58
"1699",0.59,"Good","F","VS2",63.5,55,1573,5.31,5.36,3.39
"1700",1.13,"Ideal","F","VS2",61.8,54,7756,6.72,6.73,4.15
"1701",0.32,"Ideal","E","VS1",61.8,56,825,4.4,4.43,2.73
"1702",0.31,"Ideal","E","VS2",62,55,680,4.34,4.37,2.7
"1703",0.32,"Ideal","G","VVS1",62.2,55,1080,4.4,4.38,2.73
"1704",0.51,"Ideal","G","VS1",60.2,56,1852,5.2,5.24,3.14
"1705",1.01,"Very Good","F","SI1",62.8,58,4759,6.35,6.43,4.01
"1706",1.77,"Premium","J","VS2",59.6,58,9428,7.94,7.86,4.71
"1707",0.72,"Very Good","H","SI2",62.9,57,1970,5.64,5.68,3.56
"1708",0.51,"Premium","G","SI1",62,56,1250,5.14,5.12,3.18
"1709",0.57,"Ideal","G","I1",59.5,57,1019,5.46,5.42,3.24
"1710",1.12,"Ideal","G","VS2",62.1,57,6209,6.6,6.63,4.11
"1711",0.3,"Ideal","D","VS2",62,56,710,4.33,4.35,2.69
"1712",0.42,"Ideal","G","VVS1",61.2,56,1179,4.85,4.86,2.97
"1713",0.61,"Ideal","E","VS2",61.8,56,2556,5.42,5.46,3.36
"1714",1.07,"Ideal","E","SI2",62.4,57,4613,6.52,6.55,4.08
